,X_AWARE,Y_AWARE,Z_AWARE,time_AWARE
0,-18.20240020751953,21.715999603271484,-83.16739654541016,1669600844815.0
1,-10.552999496459961,22.801799774169922,-79.3853988647461,1669600844975.0
2,-7.820199966430664,23.85099983215332,-75.93280029296875,1669600845136.0
3,-7.319999694824219,23.741199493408203,-74.48099517822266,1669600845296.0
4,-11.163000106811523,22.411399841308594,-80.32479858398438,1669600845456.0
5,-10.333399772644043,23.253198623657227,-78.14099884033203,1669600845616.0
6,-20.1299991607666,20.89859962463379,-83.72859954833984,1669600845775.0
7,-23.460599899291992,20.288599014282227,-85.44879913330078,1669600845935.0
8,-15.859999656677246,21.972200393676758,-81.70339965820312,1669600846095.0
9,-16.396799087524414,21.54520034790039,-82.74039459228516,1669600846255.0
10,-10.321199417114258,23.22879981994629,-77.44559478759766,1669600846416.0
11,-9.064599990844727,23.85099983215332,-75.96939849853516,1669600846576.0
12,-8.527799606323242,24.119400024414062,-76.26219940185547,1669600846736.0
13,-8.94260025024414,22.899398803710938,-75.87179565429688,1669600846895.0
14,-9.637999534606934,22.704198837280273,-76.60379791259766,1669600847056.0
15,-11.73639965057373,21.85019874572754,-78.71440124511719,1669600847215.0
16,-11.516799926757812,22.20400047302246,-76.06700134277344,1669600847375.0
17,-8.881599426269531,23.326398849487305,-74.78599548339844,1669600847536.0
18,-9.44279956817627,22.899398803710938,-76.10359954833984,1669600847696.0
19,-15.152400016784668,21.49639892578125,-79.10479736328125,1669600847856.0
20,-12.761199951171875,22.362600326538086,-78.17759704589844,1669600848016.0
21,-8.2593994140625,23.86319923400879,-75.0177993774414,1669600848175.0
22,-7.685999870300293,24.607398986816406,-75.34719848632812,1669600848335.0
23,-9.906399726867676,24.717199325561523,-76.04259490966797,1669600848496.0
24,-10.565199851989746,23.997400283813477,-78.56800079345703,1669600848655.0
25,-9.29640007019043,24.253599166870117,-75.68879699707031,1669600848816.0
26,-9.454999923706055,24.24139976501465,-76.22560119628906,1669600848976.0
27,-7.490799903869629,24.10719871520996,-73.87100219726562,1669600849135.0
28,-17.90959930419922,20.935199737548828,-78.9583969116211,1669600849295.0
29,-14.310599327087402,21.618398666381836,-80.25160217285156,1669600849455.0
30,-9.08899974822998,23.045799255371094,-75.43260192871094,1669600849616.0
31,-9.979599952697754,22.899398803710938,-75.98159790039062,1669600849775.0
32,-11.467999458312988,22.728599548339844,-77.43339538574219,1669600849936.0
33,-12.480599403381348,22.49679946899414,-78.86080169677734,1669600850095.0
34,-16.55539894104004,21.777000427246094,-80.00759887695312,1669600850255.0
35,-15.640399932861328,22.326000213623047,-79.0438003540039,1669600850415.0
36,-15.823399543762207,22.21619987487793,-80.0929946899414,1669600850575.0
37,-15.469599723815918,22.338199615478516,-79.8489990234375,1669600850735.0
38,-14.944999694824219,21.91119956970215,-80.76399993896484,1669600850895.0
39,-13.74940013885498,22.313798904418945,-80.06859588623047,1669600851055.0
40,-11.882800102233887,22.801799774169922,-78.06779479980469,1669600851215.0
41,-13.883599281311035,22.53339958190918,-78.73880004882812,1669600851375.0
42,-16.091798782348633,21.996599197387695,-79.71479797363281,1669600851535.0
43,-13.566399574279785,22.374799728393555,-79.16580200195312,1669600851695.0
44,-12.017000198364258,22.25279998779297,-78.08000183105469,1669600851856.0
45,-10.406599998474121,22.923799514770508,-75.72539520263672,1669600852016.0
46,-12.419599533081055,21.85019874572754,-77.90919494628906,1669600852175.0
47,-11.577799797058105,22.43579864501953,-77.06739807128906,1669600852335.0
48,-10.589599609375,23.436199188232422,-77.091796875,1669600852496.0
49,-10.918999671936035,23.60700035095215,-77.091796875,1669600852655.0
50,-11.43139934539795,23.741199493408203,-78.26300048828125,1669600852815.0
51,-9.772199630737305,24.290199279785156,-77.84819793701172,1669600852975.0
52,-6.160999774932861,25.095399856567383,-74.94459533691406,1669600853129.0
53,-9.735599517822266,23.948598861694336,-75.81079864501953,1669600853329.0
54,-12.907599449157715,22.91160011291504,-78.83639526367188,1669600853529.0
55,-10.894599914550781,23.643600463867188,-77.03079986572266,1669600853729.0
56,-10.10159969329834,24.47319984436035,-75.89620208740234,1669600853929.0
57,-7.344399929046631,25.449199676513672,-74.45659637451172,1669600854131.0
