,X_UnCal,Y_UnCal,Z_UnCal,X_Bias,Y_Bias,Z_Bias,time_uncalibrated
0,-0.0244,22.3016,-63.7206,-29.610296,45.48195,-38.70174,1669603370307.0
1,-0.0976,22.2894,-62.5494,-29.610294,45.48195,-38.70174,1669603370858.307
2,3.2696,22.899399,-61.3294,-29.610294,45.48195,-38.70174,1669603371409.6135
3,2.5864,22.1064,-61.744198,-29.610294,45.48195,-38.70174,1669603371960.9204
4,-7.137,27.913599,-69.8694,-29.610296,45.48195,-38.70174,1669603372512.2273
5,-9.271999,27.2426,-69.4058,-29.610298,45.48195,-38.70174,1669603373063.5342
6,-4.4164,25.619999,-65.9898,-29.610298,45.48195,-38.70174,1669603373614.8408
7,-5.2581997,26.535,-66.795,-29.610298,45.48195,-38.70174,1669603374166.1477
8,-5.6851997,28.487,-68.5274,-29.610298,45.48195,-38.70174,1669603374717.4546
9,-6.6977997,29.938799,-69.7596,-29.610298,45.48195,-38.70174,1669603375268.7615
10,-6.9417996,30.646399,-70.1866,-29.610298,45.48195,-38.70174,1669603375820.068
11,-8.064199,31.109999,-70.4672,-29.610298,45.48195,-38.70174,1669603376371.375
12,-7.6127996,31.5614,-70.76,-29.610298,45.48195,-38.70174,1669603376922.682
13,-7.442,31.536999,-70.821,-29.610298,45.48195,-38.70174,1669603377473.9885
14,-9.2842,31.927399,-71.736,-29.610298,45.48195,-38.70174,1669603378025.2954
15,-10.4432,31.6224,-71.6994,-29.610298,45.48195,-38.70174,1669603378576.6023
16,-10.7726,31.7566,-71.3944,-29.610298,45.48195,-38.70174,1669603379127.9092
17,-11.0044,31.658998,-70.747795,-29.610298,45.48195,-38.70174,1669603379679.2158
18,-11.6754,31.219799,-71.1016,-29.610298,45.48195,-38.70174,1669603380230.5227
19,-12.1756,30.805,-71.4798,-29.610298,45.48195,-38.70174,1669603380781.8296
20,-11.4924,30.927,-71.2358,-29.610298,45.48195,-38.70174,1669603381333.1365
21,-11.663199,30.744,-71.5652,-29.610298,45.48195,-38.70174,1669603381884.443
22,-11.8096,30.6952,-71.1016,-29.610298,45.48195,-38.70174,1669603382435.75
23,-11.9682,30.5732,-71.8092,-29.610298,45.48195,-38.70174,1669603382987.057
24,-11.7486,30.6342,-71.199196,-29.610298,45.48195,-38.70174,1669603383538.3635
25,-12.3586,30.7806,-72.2118,-29.610298,45.48195,-38.70174,1669603384089.6704
26,-12.2122,28.6334,-70.8454,-29.610298,45.48195,-38.70174,1669603384640.9773
27,-21.7892,27.5232,-72.0532,-29.610298,45.48195,-38.70174,1669603385192.2842
28,-27.9746,31.9884,-77.5554,-29.610298,45.48195,-38.70174,1669603385743.5908
29,-29.011599,33.6476,-84.1678,-29.610298,45.48195,-38.70174,1669603386294.8977
30,-26.4862,30.914799,-83.6798,-29.610298,45.48195,-38.70174,1669603386846.2046
31,-21.5818,23.326399,-75.0666,-29.610296,45.48195,-38.70174,1669603387397.5115
32,-17.726599,23.3142,-74.4322,-29.610298,45.48195,-38.70174,1669603387948.818
33,-16.7994,25.2906,-77.775,-29.610298,45.48195,-38.70174,1669603388500.125
34,-16.7018,28.0234,-81.069,-29.610298,45.48195,-38.70174,1669603389051.432
35,-16.091799,30.0486,-81.8864,-29.610298,45.48195,-38.70174,1669603389602.7385
36,-15.981999,30.719599,-82.838,-29.610298,45.48195,-38.70174,1669603390154.0454
37,-16.0674,31.1588,-82.8014,-29.610298,45.48195,-38.70174,1669603390705.3523
38,-15.8112,31.109999,-82.557396,-29.610298,45.48195,-38.70174,1669603391256.6592
39,-14.0422,31.781,-82.1914,-29.610298,45.48195,-38.70174,1669603391807.9658
40,-15.311,31.2808,-82.1304,-29.610298,45.48195,-38.70174,1669603392359.2727
41,-14.505799,31.7932,-81.7278,-29.610298,45.48195,-38.70174,1669603392910.5796
42,-15.9942,31.3174,-82.4964,-29.610298,45.48195,-38.70174,1669603393461.8865
43,-14.603399,31.6712,-81.984,-29.610298,45.48195,-38.70174,1669603394013.193
44,-15.3842,31.658998,-82.4598,-29.610298,45.48195,-38.70174,1669603394564.5
45,-15.372,31.7444,-82.264595,-29.610298,45.48195,-38.70174,1669603395115.807
46,-15.433,31.695599,-82.3744,-29.610298,45.48195,-38.70174,1669603395667.1135
